file	scene	idx	ua
resg07_07.ks	*dummy10	210	Фейріс відчайдушно кидається просто на розгублених чоловіків —\nаж ні: прослизає збоку.
resg07_07.ks	*dummy10	211	Чудовий фінт, Фейріс…!
resg07_07.ks	*dummy10	212	Але «Viral Attackers» не з тих, хто так легко відпустить.
resg07_07.ks	*dummy10	213	Нас оточують і збивають з ніг.
resg07_07.ks	*dummy10	214	Зблизька на мене градом сиплються удари ногами.
resg07_07.ks	*dummy10	215	Тверді носаки врізаються в ноги, живіт, плече, груди, обличчя.
resg07_07.ks	*dummy10	216	Кьомо-о!
resg07_07.ks	*dummy10	217	Здається, ніби я весь перетворився на один суцільний біль.
resg07_07.ks	*dummy10	218	Навіть підвестися не можу. Кепсько. Вони заберуть Фейріс. Я мушу щось зробити…!
resg07_07.ks	*dummy10	219	Припиніть, ня-а! Не бийте більше Кьому!
resg07_07.ks	*dummy10	220	Замовкни, не командуй. Наказувати мені може тільки шепіт Гаї—
resg07_07.ks	*dummy10	221	Припиніть! Хто-небудь, рятуйте!
resg07_07.ks	*dummy10	222	Звук —
resg07_07.ks	*dummy10	223	лунає.
resg07_07.ks	*dummy10	224	Густий рев вихлопу.
resg07_07.ks	*dummy10	225	Пронизливе виття клаксона.
resg07_07.ks	*dummy10	226	Великий автомобіль на шаленій швидкості мчить просто в цей вузький провулок.
resg07_07.ks	*dummy10	227	Гопники, ледь не потрапивши під колеса, відскакують.
resg07_07.ks	*dummy10	228	Лімузин різко гальмує просто перед моїм носом, і задні двері відчиняються.
resg07_07.ks	*dummy10	229	Сідайте!
resg07_07.ks	*dummy10	230	Т-Тату…!
resg07_07.ks	*dummy10	231	Спираючись на плече Фейріс, я завалююся в лімузин.
resg07_07.ks	*dummy10	232	Машина зривається з місця, наче куля.
resg07_08.ks	*start	0	Під головою — щось м'яке.
resg07_08.ks	*start	1	Я лежу на задньому сидінні лімузина, головою на колінах у Фейріс.
resg07_08.ks	*start	2	Кьомо… Ти як, няв?
resg07_08.ks	*start	3	Усе тіло пече.
resg07_08.ks	*start	4	Отакої, добряче ж мене відходили…
resg07_08.ks	*start	5	Тато Фейріс почув, що вона перемогла на Гранд-чемпіонаті RaiNet AB, і кинувся з офісу до UPX.
resg07_08.ks	*start	6	А дорогою наскочив прямісінько на нас.
resg07_08.ks	*start	7	Я в боргу перед тобою, Окабе-кун. Дякую, що захистив мою доньку.
resg07_08.ks	*start	8	Н-Ну, який там захистив…
resg07_08.ks	*start	9	Я нічого не зміг зробити. Ганьба, та й усе…
resg07_08.ks	*start	10	Якби він не з'явився — навіть не знаю, чим би це скінчилося…
resg07_08.ks	*start	11	Дурниці. Ти врятував їй життя.
resg07_08.ks	*start	12	Тату, дякую, що приїхав…
resg07_08.ks	*start	13	У голові знову звучать ті слова Фейріс.
resg07_08.ks	*start	14	Те, що здійснила Фейріс—
resg07_08.ks	*start	15	…повернути до життя тата, який помер десять років тому, няв.
resg07_08.ks	*start	16	А якщо так, то повернути початкову світову лінію можна лише в один спосіб. Зробити так, щоб цього тата, який зараз сидить навпроти, ніколи не існувало…
resg07_08.ks	*start	17	Я дотримаю обіцянки, яку дав тобі, Руміхо. Що б там не було.
resg07_08.ks	*start	18	Я так вирішив ще давно.
resg07_08.ks	*start	19	Тату…
resg07_08.ks	*start	20	Ми ховаємося у квартирі Фейріс, і мені перев'язують рани.
resg07_08.ks	*start	21	Батько Фейріс каже, що виходити надвір зараз небезпечно, тож велить лишитися на ніч. Погоджуюся.
resg07_08.ks	*start	22	Поки він перев'язує мене, наважуюся спитати про головне.
resg07_08.ks	*start	23	Он як, IBN 5100?
resg07_08.ks	*start	24	Саме так. Я чув, що ви завзятий колекціонер старих комп'ютерів. Може, вам щось про нього відомо?
resg07_08.ks	*start	25	Рідко зустрінеш юнака твого віку, який знає про IBN 5100.
resg07_08.ks	*start	26	Я справді мав один. Але тепер уже позбувся його.
resg07_08.ks	*start	27	Позбулися…?
resg07_08.ks	*start	28	Так. Обставини не дали вибору.
resg07_08.ks	*start	29	Ви передали його до святилища Янабаяші?
resg07_08.ks	*start	30	До святилища? Ні, зовсім ні.
resg07_08.ks	*start	31	Отже, ні…
resg07_08.ks	*start	32	Мені той IBN 5100 довірила одна людина — Хашіда-сан. І досі почуваюся винним за те, що з ним зробив…
resg07_08.ks	*start	33	…!
resg07_08.ks	*start	34	Хашіда — це Хашіда Судзу?
resg07_08.ks	*start	35	Так. Ти теж її знаєш?
resg07_08.ks	*start	36	…Так.
resg07_08.ks	*start	37	Так ось воно як…
resg07_08.ks	*start	38	Вона таки дістала IBN 5100.
resg07_08.ks	*start	39	І привезла його сюди, в Акібу.
resg07_08.ks	*start	40	Вона довела все до кінця…
resg07_08.ks	*start	41	У грудях щось стискається так, що аж боляче.
resg07_08.ks	*start	42	Це було давно, коли моя фірма ще не була такою великою.
resg07_08.ks	*start	43	Руміхо викрали.
resg07_08.ks	*start	44	Що?!
resg07_08.ks	*start	45	Викрадачі вимагали шалену суму викупу.
resg07_08.ks	*start	46	Може, якби я заклав фірму, то якось і виплутався б.
resg07_08.ks	*start	47	І саме тоді, наче з неба, з'явилася людина, яка хотіла купити мій IBN 5100 за великі гроші.
resg07_08.ks	*start	48	Я продав його — і зібрав викуп за Руміхо.
resg07_08.ks	*start	49	Тату, не треба про це, няв…
resg07_08.ks	*start	50	…І хто ж був той покупець?
resg07_08.ks	*start	51	Гм, здається, французький підприємець. Контакти, певно, ще збереглися. Хочеш, дам?
resg07_08.ks	*start	52	Я чемно відмовляюся.
resg07_08.ks	*start	53	Навіть якби він погодився віддати чи позичити, посилка з Франції йшла б понад тиждень.
resg07_08.ks	*start	54	А ще за нього, чого доброго, заломили б нечувані гроші.
resg07_08.ks	*start	55	Але ж… Франція…
resg07_08.ks	*start	56	Дуже схоже, що покупець пов'язаний із SERN або з Раундерами.
resg07_08.ks	*start	57	Знову ти вислизаєш у мене з рук, IBN 5100…!
resg07_09.ks	*start	0	…
resg07_09.ks	*start	1	Мені постелили в іншій кімнаті, але сон не йде — лежу і мляво перебираю думки.
resg07_09.ks	*start	2	Що ж робити?..
resg07_09.ks	*start	3	Я збираюся забрати в Фейріс батька.
resg07_09.ks	*start	4	Хіба таке можна?
resg07_09.ks	*start	5	Але інакше Маюрі не врятувати…
resg07_09.ks	*start	6	Кьомо?
resg07_09.ks	*start	7	Двері трохи відчиняються, і в щілину зазирає Фейріс.
resg07_09.ks	*start	8	Фейріс? Ти ще не спиш?
resg07_09.ks	*start	9	Можна… увійти?
resg07_09.ks	*start	10	Гм?
resg07_09.ks	*start	11	Фейріс, яку я знаю, сказала б тут: «можна увійти, няв?».
resg07_09.ks	*start	12	Я не відповідаю — і Фейріс заходить у кімнату.
resg07_09.ks	*start	13	Що це? На ній навіть котячих вушок немає…
resg07_09.ks	*start	14	…Ем. Дякую за те, що там було.
resg07_09.ks	*start	15	Коли за мною погналася та ватага з «Viral», мені було страшно. Дуже.
